origem,destino
190160,190159
190160,190159
190161,190162
190161,190162
190161,190162
190161,190162
190162,191004
190162,191004
190162,191004
190162,191004
190163,190166
190163,190166
190165,190219
190165,190219
190166,190168
190166,190168
190167,190165
190167,190165
190168,190385
190168,190385
190169,190167
190169,190167
190170,110036
190170,110036
190170,110036
190170,190171
190170,110036
190170,110036
190171,190172
190172,190173
190172,190173
190172,190173
190173,190048
190173,190048
190173,190174
190174,180037
190174,180037
190175,190912
190175,110036
190176,120110
190177,190178
190178,190179
190179,190181
190180,190907
190181,190183
190182,190314
190183,190185
190184,190905
190185,190188
190185,190188
190187,190184
190187,190356
190188,190189
190188,190189
190189,190191
190189,190191
190190,190187
190190,190187
190191,190193
190191,190193
190192,190190
190192,190190
190193,190195
190193,190195
190194,190192
190194,190192
190195,190026
190195,190028
190196,190194
190196,190194
190198,190199
190198,190199
190198,190199
190198,190199
190198,190199
190198,190199
190199,190011
190199,190011
190199,180995
190199,180995
190199,190011
190199,190011
190199,190011
190199,190011
190199,190011
190200,180229
190200,180229
190200,180229
190200,180229
190200,180180
190200,180229
190200,190006
190200,180229
190201,190202
190201,190202
190201,190203
190202,180238
190202,180238
190203,190204
190203,190204
190204,190208
190204,190308
190205,190232
190205,190503
190206,190205
190206,190205
190207,190206
190208,190210
190209,190207
190210,190213
190211,110325
190211,110325
190212,190209
190213,190215
190214,190963
190214,190963
190215,190634
190215,190634
190215,190634
190215,190634
190217,190229
190217,190898
190218,190221
190218,190221
190218,190221
190218,190516
190219,190242
190219,190242
190220,190310
190221,190222
190221,190222
190221,190222
190222,190224
190222,190224
190222,190224
190223,190977
190223,190631
190223,190631
190224,190226
190224,190630
190224,190226
190225,190223
190225,190223
190225,190223
190226,190228
190226,190228
190227,190225
190227,190225
190228,190230
190228,190217
190229,190227
190229,190227
190230,120024
190231,190229
190232,190233
190232,190233
190232,190233
190233,190234
190233,190234
190233,190234
190234,190001
190234,104506
190234,190001
190235,190236
190236,190206
190237,190325
190237,190325
190238,190362
190238,190362
190238,190362
190238,190362
190238,190362
190238,190362
190238,190362
190239,106017
190239,106001
190239,106003
190239,106015
190239,106016
190239,106004
190239,106008
190239,106004
190239,106004
190239,106006
190239,106009
190240,190099
190240,190241
190240,190099
190240,190099
190240,190099
190240,190241
190240,190241
190240,190099
190240,190241
190240,190099
190240,190099
190241,190243
190241,190243
190241,190163
190241,190163
190242,190239
190242,190239
190242,190300
190242,190239
190242,190239
190243,190245
190243,190245
190244,190242
190244,190242
190244,190242
190245,190247
190245,190247
190246,190244
190246,190244
190246,190244
190247,190788
190247,190249
190247,190249
190248,190246
190248,190246
190248,190337
190248,190246
190249,190251
190249,190251
190250,190248
190250,190248
190250,190248
190251,190253
190251,190253
190251,190253
190252,190250
190252,190250
190252,190250
190253,190252
190253,190770
190253,190080
190254,190252
190254,190252
190255,190080
190255,190080
190255,190254
190256,190255
190256,190255
190256,190255
190257,190260
190257,190260
190258,190256
190258,190256
190258,190256
190259,190258
190259,190258
190259,190258
190260,190771
190260,190069
190261,190063
190261,190063
190262,190264
190263,190261
190263,190261
190264,190856
190264,190268
190267,190263
190268,190270
190269,190267
190270,190272
190271,190269
190272,190274
190273,190271
190274,191003
190276,191002
190277,190278
190278,190280
190279,190976
190280,190010
190281,190279
190282,190281
190283,190285
190284,190282
190285,190287
190286,190284
190287,190289
190288,190286
190289,190290
190290,190293
190291,190288
190292,190291
190293,190070
190294,190292
190294,190071
190295,190297
190295,190297
190296,190294
190296,190294
190296,190726
190297,190299
190297,190299
190297,190299
190298,190296
190298,190296
190298,191018
190298,190296
190299,104607
190299,104608
190299,104612
190300,190720
190300,106003
190300,106006
190300,106009
190300,106003
190300,106010
190302,190300
190302,190300
190302,190300
190302,190300
190302,190303
190302,190303
190302,190300
190302,190303
190303,190304
190303,190304
190303,190304
190303,190304
190304,190306
190304,190306
190304,190306
190304,190306
190305,190302
190305,190302
190305,190302
190305,190302
190305,190302
190306,190481
190306,190481
190306,190481
190306,190481
190307,190305
190307,190305
190307,190305
190307,190305
190307,190305
190308,190220
190309,190235
190310,190318
190311,190420
190312,190311
190313,190321
190313,190321
190314,190327
190315,190484
190315,190484
190316,190315
190316,190315
190317,190316
190317,190316
190318,190312
190319,190317
190319,190490
190319,190317
190319,190490
190320,190319
190320,190319
190321,190007
190321,190007
190322,190320
190322,190320
190324,191017
190324,190322
190325,106005
190325,106016
190325,106018
190325,106002
190325,106007
190326,190766
190326,190779
190326,190766
190326,190823
190326,190779
190327,190309
190328,190237
190328,190237
190329,190328
190329,190328
190330,190781
190330,190957
190331,190329
190332,190331
190333,190332
190334,190786
190335,190333
190336,190335
190337,190336
190338,190248
190340,190342
190340,190342
190341,190929
190341,190998
190342,190790
190342,190047
190343,190341
190343,190341
190345,190297
190346,190973
190348,190958
190348,190958
190349,190348
190350,190349
190351,191015
190352,190351
190352,190350
190353,190740
190353,190740
190354,190352
190354,190352
190355,191006
190356,190390
190357,190358
190358,190359
190359,150365
190360,190185
190361,190550
190361,190550
190362,180223
190362,180337
190362,180337
190362,180337
190362,180337
190362,180337
190362,180337
190362,180337
190363,190361
190363,190361
190364,190354
190365,190364
190366,190742
190367,190745
190368,190367
190369,190368
190370,190369
190371,190370
190372,190371
190373,190372
190374,190373
190375,120543
190375,120543
190376,190374
190377,190379
190378,190376
190379,190381
190380,190378
190381,190383
190382,190380
190383,190384
190384,190382
190385,190387
190385,190387
190386,190251
190386,190169
190386,190169
190387,190756
190387,190756
190388,190386
190388,190386
190388,190386
190389,190214
190389,190214
190390,190182
190392,190759
190392,190090
190392,190759
190392,190759
190393,190083
190393,190083
190394,190082
190394,190082
190395,190763
190395,190763
190396,190762
190396,190762
190397,190396
190397,190396
190398,190399
190398,190399
190399,190765
190399,190765
190400,190325
190400,190767
190401,190768
190401,190768
190402,190400
190402,190400
190403,190402
190403,190402
190404,190403
190404,190403
190405,190407
190405,190407
190406,190404
190406,190404
190406,190679
190406,190679
190407,190409
190407,190409
190407,190409
190408,190406
190408,190406
190408,190406
190408,190406
190409,190678
190409,190678
190409,190411
190410,190408
190411,190412
190412,190415
190413,190410
190414,190413
190415,190416
190416,190814
190416,190681
190416,190814
190417,190414
190417,190680
190418,190417
190419,190375
190419,190375
190420,190360
190421,190423
190422,109420
190423,190815
190424,190422
190425,190424
190425,190661
190426,190491
190426,190491
190426,190491
190427,190428
190427,190428
190428,190819
190428,190819
190430,190818
190430,190818
190431,190463
190432,190435
190432,190435
190433,120226
190433,120226
190434,190433
190434,190433
190435,190436
190435,190436
190436,190438
190436,190438
190437,190434
190437,190434
190438,190440
190438,190617
190438,190440
190438,190440
190439,190437
190439,190437
190439,190616
190440,190442
190440,190442
190440,190442
190441,190439
190441,190439
190442,190444
190442,190444
190442,190444
190443,190441
190443,190441
190444,120030
190444,120032
190444,120030
190445,190443
190445,190443
190446,190449
190446,190449
190446,190449
190446,190449
190446,190449
190447,190170
190447,190170
190447,190170
190447,190170
190447,190170
190448,190447
190448,190447
190448,190447
190448,190447
190448,190447
190449,190512
190449,190512
190449,190494
190449,190512
190449,190494
190450,190800
190450,190800
190451,190465
190451,190450
190451,190801
190452,190453
190452,190453
190453,190454
190453,190454
190454,190455
190454,190455
190455,190456
190455,190456
190456,190457
190456,190457
190457,190458
190457,190458
190458,190459
190458,190459
190459,190461
190459,190461
190460,190808
190460,190808
190461,190462
190461,190462
190462,190148
190462,190148
190463,190500
190464,190460
190464,190460
190465,190809
190465,190980
190465,190980
190466,190979
190466,190979
190467,190468
190467,190468
190468,190471
190468,190471
190469,190810
190469,190810
190470,190469
190470,190469
190471,190473
190471,190473
190471,190473
190472,190470
190472,190470
190473,190474
190473,190474
190473,190474
190474,190475
190474,190475
190474,190475
190475,190477
190475,190477
190475,190477
190476,190811
190476,190811
190477,190479
190477,190479
190477,190479
190478,190812
190478,190812
190479,190480
190479,190480
190479,190480
190480,190151
190480,190148
190480,190148
190481,190483
190481,190483
190481,190483
